id,name,artists,album,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
05PRCV0UGxpwoopzCtp2zI,Do You Still Love Me?,Meli'sa Morgan | ,Do Me Baby,1986,39,0.566,0.245,11,-15.37,0,0.0294,0.231,0.0,0.0755,0.163,127.988,339973,3
5IIVlfD7aHkUyhngMqJryj,Vai Raja Vai,Srinivas | Pop Shalini,Panchathanthiram (Original Motion Picture Soundtrack),2002,26,0.781,0.724,9,-12.874,1,0.109,0.102,0.000281,0.326,0.885,111.984,302307,4
1No1FN1X5vEpUjQLlOBm5L,Comme un adieu,Zélie | ,Comme un adieu,2021,29,0.653,0.482,2,-11.679,1,0.0704,0.559,3.54e-06,0.0368,0.117,120.032,206943,4
1cLkgqaLPRDunNtg97euav,Azhagu Azhagu Nee Nadanthal,S. P. Balasubrahmanyam | K. S. Chithra,Baasha (Tamil) (Original Motion Picture Soundtrack),1995,51,0.652,0.673,7,-9.466,1,0.0736,0.475,1.94e-05,0.0636,0.768,172.389,315987,4
4bARASJEokNacSYtEhoNBp,Burn It Down - Radio Edit,Parker McCollum | ,Burn It Down (Radio Edit),2023,71,0.484,0.753,2,-5.23,1,0.0503,0.11,5.95e-06,0.193,0.281,80.995,216673,4
2ye9iWj5V4g6k6HFeTTAKa,High For This - Original,The Weeknd | ,House Of Balloons (Original),2011,68,0.466,0.403,4,-10.441,0,0.0502,0.59,9.51e-05,0.1,0.0967,75.033,249102,4
3BrspEgFM7ziAy6kGAm5Na,"Sona Sona (From ""Vaali"")",Deva | Vairamuthu,Deva Classic Songs,2023,55,0.685,0.68,11,-16.502,0,0.181,0.165,0.0011,0.352,0.577,104.02,316800,4
5Lwr92VZmlSwilSrZvOpsc,Velakku Onnu,Deva | Yugendran,Devathayai Kanden (Original Motion Picture Soundtrack),2005,32,0.729,0.968,1,-5.151,1,0.0939,0.149,0.025,0.0459,0.896,81.325,245413,4
1LbBOhicFmu7ktJqIHCELt,"Ranjithame (From ""Varisu"")",Thalapathy Vijay | M.M.Manasi,"Ranjithame (From ""Varisu"")",2022,73,0.545,0.98,9,-6.464,1,0.129,0.666,0.00709,0.0788,0.658,124.96,287081,4
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez | ,Stars Dance (Bonus Track Version),2013,74,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,4
2bsMV9BwWu9mkKHyW30GDB,"Sathikadi (From ""Sukran"")",Sangeetha Mahadevan | Vijay Antony,Oru Ponnu Onnu Naan Parthen - Love Songs,2013,45,0.816,0.722,7,-8.447,1,0.29,0.306,1.16e-06,0.062,0.892,80.039,279883,4
6EL8YOzVXsHvdb6QBaqONL,It Came Upon the Midnight Clear (with The Ken Lane Singers),Frank Sinatra | Ken Lane Singers,Christmas Songs by Sinatra,1994,44,0.246,0.0785,6,-19.181,1,0.0327,0.962,6.52e-06,0.153,0.125,110.291,212640,4
6dlpABcXrQKRU9G00i6Zba,Back To Sleep,Chris Brown | ,Royalty (Deluxe Version),2015,67,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,201253,4
1xFliXOpcu7E89AsDAZ7JV,Breathe Again,Toni Braxton | ,Toni Braxton,1993,64,0.689,0.677,0,-6.36,1,0.0326,0.0697,0.0,0.0877,0.259,153.922,269173,4
5cn4RhNZPPjt0onhqUMEfa,Change Me,Justin Bieber | ,Journals,2014,50,0.407,0.34,6,-9.018,0,0.0492,0.594,0.0,0.188,0.0775,129.505,167320,3
1W8JNxVjUklwy5Nwg47UWd,Devuda Devuda,S. P. Balasubrahmanyam | ,Chandramukhi,2005,39,0.65,0.92,8,-5.86,1,0.341,0.0535,5.74e-05,0.186,0.525,139.989,311771,4
4dkoqJrP0L8FXftrMZongF,Across The Universe - Remastered 2009,The Beatles | ,Let It Be (Remastered),1970,68,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,228133,4
12rqXfaj331FwyO1mURGMa,Vinayagane Vinai Theerapavane,Sirkazhi Govindarajan | ,Tamil Devotional,1989,24,0.489,0.354,3,-15.822,1,0.0468,0.971,0.018,0.284,0.819,98.867,182067,4
6rpNe6gSkmiYW6BfSFATi5,Wanksta,50 Cent | ,Get Rich Or Die Tryin',2003,58,0.806,0.867,1,-3.538,1,0.157,0.02,0.0,0.131,0.904,81.033,219400,4
2xGnsE5SHFprwNOXs90xBQ,Anbulla Appa,D. Imman | K. J. Yesudas,Sigaram Thodu (Original Motion Picture Soundtrack),2014,41,0.609,0.68,4,-5.85,1,0.0301,0.7,1.12e-06,0.137,0.595,116.838,237907,4
2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,Linkin Park | ,LIVING THINGS,2012,70,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,205120,4
052vSBPxqdmYRDlkSPiavc,Cry Baby,Melanie Martinez | ,Cry Baby (Deluxe Edition),2015,71,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,239080,4
6pyex9B1kBoRIuabBAc4m8,Jailhouse Rock,Elvis Presley | ,Elvis 30 #1 Hits,2002,58,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03e-06,0.0688,0.895,166.903,155333,4
5VDvoixZRvaQ0tEjOFm5bK,Neethane Enthan Pon Vasantham,S. P. Balasubrahmanyam | ,Ninaivellam Nithya (Original Motion Picture Soundtrack),1982,47,0.687,0.31,11,-14.437,1,0.0709,0.708,2.08e-06,0.172,0.765,101.973,259474,4
6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,Simple Plan | ,No Pads  No Helmets...Just Balls (15th Anniversary Tour Edition),2002,74,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,4
5pr7l3ID16KMg4Esm6UvDS,Kumari Pennin Ullatthile,T. M. Soundararajan | P. Susheela,Enga Veettu Pillai (Original Motion Picture Soundtrack),1965,21,0.428,0.634,6,-4.132,1,0.0356,0.841,0.000281,0.597,0.796,137.259,348200,4
6xymzcyHJuPyGCFYXci2aM,Lawdy  Miss Clawdy,Elvis Presley | ,The 50 Greatest Hits,2020,44,0.636,0.538,9,-9.557,1,0.0322,0.893,0.000654,0.146,0.697,106.816,127640,4
397k2vS0xPDxKKVXV46KtV,Saami Saami,Rajalakshmi Senthiganesh | ,Pushpa - The Rise,2021,55,0.814,0.806,5,-6.461,0,0.296,0.271,0.000241,0.228,0.869,139.799,224016,4
1hhLL2eWsnPtYCdDjbiRIU,Thaarame Thaarame,Sid Sriram | Ghibran,Kadaram Kondan,2019,67,0.594,0.53,0,-6.491,1,0.0343,0.677,0.0,0.108,0.32,139.878,228214,3
0xl1w2q4VLojeXp4JfazPL,Sacrifices,Drake | 2 Chainz,More Life,2017,62,0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,307593,4
633Zk0NRe7kuglSgPmUvSG,Time To Say Goodbye - English Version,Andrea Bocelli | Sarah Brightman,Romanza (Spanish Version),1996,64,0.203,0.457,7,-6.095,1,0.0323,0.922,0.00188,0.139,0.409,158.494,246267,3
2V2pxcEfn5zs79sE7qcewA,Now And Forever,Richard Marx | ,Paid Vacation,1994,69,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,214827,1
4PBtsUUIW465hXPb5aF0K0,That's How I Grew Up (feat. 21 Savage),G Herbo | Southside,Swervo,2018,39,0.781,0.758,11,-6.006,0,0.354,0.0362,0.0,0.324,0.515,74.982,220960,4
2ohR9Qj4TgZafZCptO9cly,Happy Xmas (War Is Over),Céline Dion | ,These are Special Times,1998,59,0.347,0.6,3,-5.254,1,0.0303,0.451,0.0,0.279,0.158,172.062,254707,4
5w9be1g0ALG5kdgtCH1dqg,Kaveriye Kavikuyiley,S. P. Balasubrahmanyam | S. Janaki,Adutha Varisu (Original Motion Picture Soundtrack),1983,12,0.305,0.455,11,-10.531,1,0.0401,0.81,0.571,0.123,0.399,79.46,274440,4
3wETQBEqxyi84g11Ej4P66,M.A.C.A.,Snoop Dogg | ,Make America Crip Again,2017,24,0.521,0.65,5,-5.822,0,0.382,0.17,0.0,0.313,0.544,75.573,197739,4
2Ss8KZSmCN9AL2E0AD2MoL,Kannaana Kanney,Sid Sriram | ,Viswasam (Original Motion Picture Soundtrack),2020,53,0.556,0.616,3,-4.755,1,0.024,0.517,0.0,0.217,0.413,96.947,270087,3
5PGMCQZR2AnFXSYvUxVb30,"Adada Mazhaida (From ""Paiya"")",Yuvan Shankar Raja | Rahul Nambiar,My Playlist: Yuvanshankar Raja,2014,55,0.891,0.691,6,-9.417,0,0.0588,0.29,0.00555,0.0596,0.666,120.004,267120,4
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,Queen | David Bowie,Hot Space (Deluxe Remastered Version),1982,75,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,248440,4
6LlIyrsJLf0SmpmM6jcsZg,Nillatha Vennila,Ilaiyaraaja | Swarnalatha,Aanazhagan (Original Motion Picture Soundtrack),1995,1,0.766,0.342,4,-9.53,0,0.038,0.529,0.000183,0.0803,0.318,118.56,296333,3
0cgwdBXXlPfXJXWf3wMs32,Vaa Vaathi,G. V. Prakash | Shweta Mohan,Vaathi,2022,73,0.582,0.504,9,-8.423,0,0.05,0.355,0.0,0.86,0.428,90.899,225381,4
0rFdbImiFCvAY8jD2aE391,Vizhigalile,V. Selvaganesh | Karthik,Kulla Nari Kootam (Original Motion Picture Soundtrack),2011,49,0.612,0.518,4,-8.888,0,0.19,0.639,8.47e-05,0.0817,0.527,159.894,301987,4
0iYAH7icJc4SVqSDftAHZL,Minnala,Joshua Sridhar | Benny Dayal,Veppam (Original Motion Picture Soundtrack),2011,16,0.797,0.901,8,-5.755,0,0.0421,0.23,0.0204,0.0796,0.934,104.992,313747,4
1Kcy7qSbf6un30zIkxGVew,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como | ,A Perry Como Christmas,2001,54,0.573,0.246,8,-11.543,1,0.105,0.944,0.0,0.126,0.695,95.413,98267,3
4mjeIhjOLZSm14SfKo81ZL,Kundrathile,Bangalore A. R. Ramani Ammal | ,Dheivam (Original Motion Picture Soundtrack),1972,19,0.503,0.553,2,-11.512,0,0.0876,0.986,0.259,0.841,0.97,134.577,149320,4
4n1VqkX5cVZSskfxNO5piu,Nos Fuimos por Ahi,La Santa Grifa | ,Mal Ejemplo  Vol. 3,2017,52,0.54,0.431,1,-6.28,1,0.309,0.0045,0.0,0.182,0.185,140.18,260232,4
0XXd7ns2hbTuf5y8zSisw7,Nadukadalula Kappala,Santhosh Narayanan | Gana Bala,Atta Kathi (Original Motion Picture Soundtrack),2011,46,0.87,0.593,6,-8.611,0,0.081,0.298,9.07e-06,0.102,0.971,102.015,97059,3
2SBaU2ShGWoAYDDqIi8LwG,Sanam,Haldur | ,Sanam,2022,61,0.111,0.00625,5,-36.961,1,0.0414,0.986,0.773,0.0846,0.0591,92.845,142702,3
6vCMEKOIRVGKIgfVPSh32R,Picture Perfect,Jolé | ,Jolé,2019,56,0.414,0.296,7,-13.036,1,0.0329,0.908,0.0746,0.207,0.378,152.178,174467,4
69ZzhvHnSSnzMO8SMYEJWb,Mother,Meghan Trainor | ,Takin' It Back (Deluxe),2023,71,0.751,0.661,9,-6.131,1,0.0871,0.124,0.0,0.456,0.761,120.052,147481,4
0ELJDwu2zTOFb2h4K1qaOE,Damn Good Time,Jordan Davis | ,Bluebird Days,2023,61,0.733,0.851,8,-5.715,1,0.0439,0.28,0.0,0.295,0.889,119.986,161067,4
45lgSo04eGlTt5nnWaLfhk,Vaazhavaikum Kaathalukku Jey,S. P. Balasubrahmanyam | S. Janaki,Apoorva Sagodharargal (Original Motion Picture Soundtrack),1989,42,0.806,0.515,2,-8.968,0,0.0698,0.602,0.00575,0.154,0.828,140.149,282682,4
3Z25k4ZF6QENy2d9YatsM5,I Want You (She's So Heavy) - Remastered 2009,The Beatles | ,Abbey Road (Remastered),1969,64,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,467320,4
3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown | Lil Wayne,F.A.M.E. (Expanded Edition),2011,74,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4
5GAvNAjj8T8NQG077w08CN,Saraswathi Namastubhyam,Mallika Dharnana | ,Saraswathi,2008,45,0.495,0.129,10,-9.32,1,0.0617,0.962,0.0,0.143,0.512,107.627,43650,1
2bjUEg4jBtKBlPdNrTAppI,Easier,5 Seconds of Summer | ,CALM,2020,71,0.562,0.46,5,-4.173,1,0.259,0.476,0.0,0.107,0.623,176.055,158099,4
1ZbfvUHBfdODgIL70sk6XR,Aathangara Orathil,Harris Jayaraj | Gana Bala,Yaan (Original Motion Picture Soundtrack),2014,60,0.935,0.643,10,-7.015,0,0.236,0.00912,0.0,0.0997,0.465,98.984,264667,4
3SL3D72fBngP6GqouoUQOq,Where's the Party,Madonna | ,True Blue,1986,48,0.743,0.941,5,-3.348,1,0.0819,0.345,0.0,0.601,0.911,118.927,261107,4
5m0yZ33oOy0yYBtdTXuxQe,Low Down,Lil Baby | ,My Turn (Deluxe),2020,80,0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.958,144652,4
05Zi3IUETO4VX83AGFdQvV,A Bucket Full of Dreams - Jig,Olaf Sickmann | ,Original Tin Whistle Session Tunes,2012,28,0.636,0.572,11,-7.2,0,0.129,0.895,0.895,0.0989,0.646,188.732,69956,3
3KAjqAFhXe94e9AzeU10Rr,Straight Shooter,Skylar Grey | ,Natural Causes,2016,40,0.739,0.745,8,-3.933,0,0.048,0.00121,0.00506,0.083,0.364,151.93,178493,4
0LHX7XzOI4aNSVXjTPBFbY,Muruganai Koopittu,T. M. Soundararajan | ,Muruga,2011,29,0.62,0.526,11,-7.907,1,0.0399,0.66,1.73e-05,0.102,0.891,104.617,194440,4
7N3c9CKUmRqrt3dDvGWBWG,Gotta Get Up - Interlude,Kali Uchis | ,Isolation,2018,61,0.488,0.381,3,-8.095,0,0.0498,0.605,0.0872,0.0776,0.217,140.941,113270,4
3D9iV6cYkYJRAPFO6DRKIE,Jealous Guy - Remastered 2010,John Lennon | ,Imagine,1971,67,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,257787,4
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake | ,Justified,2002,78,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333,4
0IIPABCpRKBW2RtCXENYcL,Thodarum Kadhaiyaaga,Ajmal Khan | Devan Ekambaram,Unarvugal Thodarkathai (Bonus Track Version) [Original Motion Picture Soundtrack],2023,37,0.51,0.218,8,-14.075,1,0.026,0.862,0.000316,0.229,0.272,79.99,195000,4
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),Quality Control | Lil Baby,Quality Control: Control The Streets Volume 2,2019,78,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,4
423EcxblW9F4nnQkqcqMlK,Deja Vu (feat. Jay-Z),Beyoncé | JAY-Z,B'Day Deluxe Edition,2007,68,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,240280,4
1aECQTfv5SO42lU4fvrdJJ,Surrender,Elvis Presley | ,Elvis 30 #1 Hits (Expanded Edition),2022,55,0.454,0.666,3,-8.193,1,0.0379,0.758,2.89e-05,0.275,0.894,82.61,112227,4
1KhYtrS2fa04ApR9neYRm8,Mersalaayitten - Remix,A.R. Rahman | Anirudh Ravichander,I (Original Motion Picture Soundtrack),2014,42,0.677,0.767,11,-8.651,0,0.0402,0.0278,0.0725,0.082,0.871,135.997,200967,4
6sewH6rrJZeM40FdCxbJP8,Mazhai Varum - Female,Joshua Sridhar | Suzanne D'Mello,Veppam (Original Motion Picture Soundtrack),2011,53,0.697,0.69,10,-4.732,1,0.0302,0.188,0.123,0.156,0.586,95.014,268360,4
0tURbnatc9qCxlYpXuPK8I,A Place In The Sun,Stevie Wonder | ,Down To Earth,1966,54,0.561,0.447,1,-11.389,1,0.0544,0.279,0.0,0.319,0.729,117.784,172960,4
3815rXEMXLIBc5h8TdQVyJ,Kind Of A Woman,Nancy Sinatra | ,Woman,1972,32,0.885,0.383,11,-13.42,1,0.0476,0.869,0.000133,0.1,0.895,123.142,181975,4
6LtQGnMSsQ859t930Anbyk,Senthoora,D. Imman | Luksimi Sivaneswaralingam,Bogan (Original Motion Picture Soundtrack),2016,59,0.427,0.646,4,-1.708,0,0.03,0.163,0.0,0.301,0.543,159.998,264314,3
0qvPW7SLN6DJko6K1WYgpz,Adadaa Oru,Harris Jayaraj | Karthik,Oru Kal Oru Kannadi (Original Motion Picture Soundtrack),2012,47,0.728,0.825,2,-6.123,0,0.0258,0.296,4.69e-05,0.113,0.463,91.993,226200,4
7xV3MCJ6YI3K4I6Jt1a9H7,Osaka Osaka,Anirudh Ravichander | Pragathi,Vanakkam Chennai (Original Motion Picture Soundtrack),2013,58,0.283,0.613,5,-7.702,1,0.0581,0.471,0.0,0.104,0.386,78.154,368107,3
4pKdqyo6nqRqP1krYm1gHT,November Madham,Hariharan | Mahalakshmi Iyer,Red (Original Motion Picture Soundtrack),2002,0,0.751,0.617,0,-11.075,1,0.038,0.0108,0.0268,0.17,0.584,113.978,366016,4
4NQTtsu5WzMvIcndf3bZDM,Athanda Ithanda,DEVA | S. P. Balasubrahmanyam,Arunachalam,1997,31,0.468,0.89,2,-8.018,1,0.118,0.657,0.00783,0.195,0.646,101.949,336671,3
2V4KoLW69v1EbLoUJtnXIb,Konjum Manjal,Karthikraja | Harini,Ullasam (Original Motion Picture Soundtrack),1997,36,0.411,0.57,1,-11.296,1,0.0495,0.0301,0.0259,0.0616,0.455,88.901,334023,4
64xslN8DB3jG1tK2l3H1mA,Natural Mystic,Bob Marley & The Wailers | ,Exodus,1977,71,0.876,0.282,7,-12.618,1,0.319,0.0503,4.76e-05,0.0741,0.801,130.958,207733,4
5XJBYtJWgfwk18RTamYnCZ,Andamaina Premarani,S. P. Balasubrahmanyam | Udit Narayan,Premikudu,2014,54,0.875,0.218,10,-17.863,1,0.126,0.00745,7.14e-06,0.0991,0.726,76.984,290194,4
1naVD19eofGpFf6wosmHIe,And I Love You So,Perry Como | ,It's Impossible,1987,55,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,197627,4
09Z6o1yu596HJAwWZxTz4m,Othaiyadi Pathayila,Dhibu Ninan Thomas | Anirudh Ravichander,Kanaa (Original Motion Picture Soundtrack),2018,67,0.713,0.615,11,-7.648,0,0.138,0.341,1.55e-06,0.0608,0.807,135.017,249671,3
6n6OQfBpCgzF9oEg8zhBN7,Get Along,Kenny Chesney | ,Songs for the Saints,2018,69,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
3St0RlsL0Z0klK1mqWakQm,If I Let You Go - Radio Edit,Westlife | ,Westlife,1999,70,0.581,0.678,0,-4.242,1,0.0284,0.00669,0.0,0.0807,0.677,181.991,221267,4
7tFdw1T6g3BFxfPOnJAmRe,Enna Pada,S. Janaki | ,Aan Paavam (Original Motion Picture Soundtrack),1985,14,0.743,0.58,7,-8.731,1,0.169,0.892,0.645,0.0899,0.953,125.865,257384,4
6dM8W8wo167105wdEOsvcm,Super Hero,Karthik Aacharya | Benny Dayal,Ellam Mela Irukkuravan Paathuppaan (Original Motion Picture Soundtrack),2019,0,0.909,0.582,0,-7.91,1,0.0745,0.147,0.0,0.0604,0.626,117.043,236684,4
0q9cJebwSOhbdXoYsOJws3,Maattikittenae,Dharan Kumar | Naresh Iyer,Podaa Podi (Original Motion Picture Soundtrack),2012,33,0.676,0.932,1,-4.783,1,0.0829,0.0307,0.000295,0.0899,0.354,130.007,305320,4
3fN875HWIi0Ce3iqe1R9bV,Yaar,Madley Blues | ,Nerungi Vaa Muthamidathe (Original Motion Picture Soundtrack),2014,4,0.514,0.471,10,-9.15,0,0.0329,0.264,0.0,0.0908,0.343,124.952,270976,4
4NQ16nNpYoMbKS0bvI6Gbl,A Haunted House,softy | Wishes and Dreams,Lofi Girl - Halloween 2023,2023,48,0.434,0.35,9,-13.569,0,0.0511,0.811,0.926,0.153,0.212,64.608,179077,4
6AvfZXpbb6r35DfF7gHPRq,Wait,Maroon 5 | ,Red Pill Blues (Deluxe),2018,62,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,190643,4
5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,A.R. Rahman | Karthik,Raavanan (Original Motion Picture Soundtrack),2010,67,0.674,0.663,5,-8.886,1,0.0619,0.3,2.96e-06,0.101,0.287,92.997,366507,4
0BtqwFxTqPoMIRNq6Og77I,The Ballad of Ira Hayes,Johnny Cash | ,Bitter Tears: Johnny Cash Sings Ballads Of The American Indian,1964,47,0.591,0.398,9,-12.514,1,0.145,0.844,0.000829,0.0613,0.544,89.854,249360,4
7JvxcLTaS7ONqhgNzpw8qm,Alive Again - 2002 Remaster,Chicago | ,Hot Streets (Expanded & Remastered),1978,24,0.612,0.863,10,-7.613,1,0.0449,0.0069,0.00867,0.205,0.615,125.616,247960,4
19PknyOL6OWvABerPEyweT,Neruppu Da,Santhosh Narayanan | Arunraja Kamaraj,Kabali (Original Motion Picture Soundtrack),2016,62,0.576,0.836,4,-3.666,1,0.047,0.0917,2.74e-05,0.447,0.481,90.04,217934,4
41HyThtwftFdzmzsz5cTYG,Oyaayiye Yaayiye,Benny Dayal | Haricharan,Ayan,2022,61,0.79,0.649,8,-5.862,0,0.0376,0.0736,1.51e-06,0.091,0.739,118.0,335243,4
25EVV7c93avSBInpbbuDqN,Thithipa,G. V. Prakash | ,Ayngaran (Original Motion Picture Soundtrack),2019,22,0.624,0.384,2,-9.475,1,0.0331,0.742,0.0,0.294,0.58,135.896,213621,4
2FHy44OwJQZD7RLoUBI9lq,Pachondiyyeh Kelada,S. P. Balasubrahmanyam | ,Andha Oru Nimidam (Original Motion Picture Soundtrack),1985,18,0.563,0.607,9,-4.869,1,0.0808,0.678,0.0,0.175,0.605,147.375,269427,4
6H1hnJRQOGQ9djPL3jNu9G,Imaye Imaye,G. V. Prakash | Shakthisree Gopalan,Raja Rani (Original Motion Picture Soundtrack),2013,69,0.504,0.364,1,-9.277,0,0.03,0.893,7.88e-05,0.0904,0.365,149.819,208440,4
7oDezxTqG3ztrNvumF9544,"Anbe Aaruyire (From ""Ah…Aah"")",A.R. Rahman | ,Hits of A.R.Rahman and Harris Jayaraj,2013,41,0.744,0.825,8,-7.201,1,0.0414,0.0201,5.13e-05,0.321,0.557,110.009,318746,4
2pJmSaPh5lMe4npn0Z6m8A,dumb dumb - sped up,mazie | ,the rainbow cassette (bonus),2022,70,0.71,0.596,9,-6.655,0,0.0575,0.132,0.000713,0.212,0.721,148.869,102664,4
3j5tH9i4Zrca5zWjAPPa83,Bholaa Mania,Mahati Swara Sagar | L. V. Revanth,Bholaa Shankar,2023,62,0.57,0.93,7,-6.164,1,0.224,0.0571,0.0004,0.674,0.517,81.019,231804,4
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline | ,In A Perfect World (Expanded Edition),2013,83,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3
1hu2s7qkm5bo03eODpRQO3,Wanna Be Startin' Somethin',Michael Jackson | ,Thriller,1982,64,0.842,0.872,9,-8.234,1,0.0455,0.0259,0.419,0.0573,0.906,122.111,363400,4
2Y8hY4rRRQQjdaZkkwzpd9,Trap (feat. Lil Baby),SAINt JHN | Lil Baby,Ghetto Lenny's Love Songs,2019,65,0.791,0.839,0,-2.887,1,0.0424,0.0849,0.0,0.193,0.349,116.991,184699,4
4p78sspKZPixoy2eit4TQW,Oru Thanga Radhathil,Malaysia Vasudevan | ,Dharma Yuddham (Original Motion Picture Soundtrack),1979,26,0.535,0.493,11,-11.879,1,0.0383,0.845,0.00182,0.199,0.808,119.372,266827,4
4WUcNkpoNSKoe5MUuyzrfC,You're Nobody 'Til Somebody Loves You - Remastered/1997,Dean Martin | ,This Time I'm Swingin',1960,65,0.503,0.182,0,-16.651,0,0.0323,0.776,0.0,0.178,0.652,63.684,133933,4
30JKFKkoYNzC15QGlEkKGu,That's What It's Like To Be Lonesome,Conway Twitty | ,Sings,1966,4,0.544,0.43,9,-9.036,1,0.0301,0.525,3.19e-05,0.072,0.645,94.98,194933,4
4SykS8RWkF6eK6xeua7XLP,Monsters,James Blunt | ,Once Upon a Mind,2019,70,0.375,0.409,0,-8.713,0,0.037,0.205,0.0,0.1,0.196,127.854,259991,3
62PQXBFeAgS3iUseNRVPpF,It's All Right - Single Version,The Impressions | ,It's All Right,1995,54,0.558,0.365,1,-15.422,1,0.25,0.256,0.0,0.341,0.635,81.503,167973,3
0QGwOFQChzflLAmPq5NwKo,A Teenager In Love,Dion & The Belmonts | ,Presenting Dion And The Belmonts,1959,63,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,158253,4
0Jttv4sD1ofTqPGkNQAqOh,Butterfly,Pi’erre Bourne | ,The Life Of Pi'erre 5,2021,46,0.547,0.393,1,-10.076,1,0.0801,0.0248,0.195,0.137,0.121,140.452,194582,4
4ymjOYfSLXBtoVu1H1WZla,Rasaali,A.R. Rahman | Sathyaprakash,Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack),2016,46,0.696,0.53,9,-10.78,1,0.0577,0.496,1.68e-05,0.145,0.691,99.965,338400,4
2NyWdxhlqyrt91PE6Yzf9u,One Track Mind (feat. A$AP Rocky),Thirty Seconds To Mars | A$AP Rocky,AMERICA,2018,48,0.364,0.46,0,-8.298,1,0.0425,0.038,0.00131,0.535,0.068,93.129,260609,4
7mfWdGa87PuMmcGoFnZinm,Please Be Mine,Molly Burch | ,Please Be Mine,2017,47,0.34,0.423,9,-7.141,1,0.0293,0.191,0.000105,0.101,0.139,122.564,303627,3
1rYT4WCxm3mDBPY4D05psT,Thappu Thanda,Mahalingam | Arun Raj,Thadam (Original Motion Picture Soundtrack),2019,11,0.554,0.862,11,-5.175,0,0.232,0.187,0.0,0.326,0.561,79.885,220000,4
0XZ1ccgVxVJzwK8dzfy6Y8,Nanba Nanba,Ilaiyaraaja | ,Desiya Geetham,2001,0,0.665,0.383,7,-14.198,0,0.0391,0.287,0.0,0.269,0.545,143.782,110806,4
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth | ,Astro Lounge,1999,82,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
4scIz1Yz2OindkovZsMe7Z,Kadhal Vanthathum,Sadhana Sargam | K. J. Yesudas,Poovellam Unn Vaasam (Original Motion Picture Soundtrack),2001,55,0.725,0.675,2,-7.491,1,0.0758,0.076,0.0135,0.0845,0.722,180.046,334080,4
7FEWG1bL31YAcnxJQvxJJO,Nenjukkule,A.R. Rahman | Shakthisree Gopalan,Kadal (Original Motion Picture Soundtrack),2012,66,0.473,0.4,7,-8.224,1,0.0311,0.699,1.27e-05,0.132,0.259,154.04,290000,3
